"exerciseId","name","equipments","bodyParts","exerciseType","targetMuscles","secondaryMuscles","keywords","overview","instructions","exerciseTips","variations","relatedExerciseIds","source"
"ZwNyZ52","Hip hinge","[""Barbell""]","[""Legs""]","weight_reps","[""Hamstrings"", ""Glutes""]","[""Calves"", ""Quads"", ""Abs""]","[]","Hip Hinge Exercise DescriptionThe hip hinge is a fundamental movement pattern that involves bending at the hips while keeping the spine neutral. It is commonly used in exercises like deadlifts, kettlebell swings, and good mornings. To perform a hip hinge:&nbsp; &nbsp; Starting Position: Stand with y","[""Hip Hinge Exercise DescriptionThe hip hinge is a fundamental movement pattern that involves bending at the hips while keeping the spine neutral. It is commonly used in exercises like deadlifts, kettlebell swings, and good mornings. To perform a hip hinge:&nbsp; &nbsp; Starting Position: Stand with your feet hip-width apart and a slight bend in your knees.&nbsp; &nbsp; Hinge at the Hips: Push your hips back while maintaining a straight back. Your torso should lean forward, and your chest should stay up.&nbsp; &nbsp; Lowering Phase: Continue to hinge until your torso is nearly parallel to the ground, or until you feel a stretch in your hamstrings.&nbsp; &nbsp; Return to Standing: Drive through your heels and thrust your hips forward to return to the starting position.""]","[]","[]","[]","wger"
"s3z3hyF","Bronco","[""none (bodyweight exercise)""]","[""Cardio""]","cardio","[]","[]","[]","Finess test for rugby.5 x shuttle runs of 20m, 40m, and 60m (20yd, 45yd, 65yd/far 45yd mark) Complete as fast as possible","[""Finess test for rugby.5 x shuttle runs of 20m, 40m, and 60m (20yd, 45yd, 65yd/far 45yd mark) Complete as fast as possible""]","[]","[]","[]","wger"
"J9KUYjZ","Perpendicular Unilateral Landmine Row","[""Barbell""]","[""Shoulders""]","weight_reps","[""Shoulders"", ""Trapezius""]","[]","[]","Using a landmine attachment with the barbell running at 90 degrees to either side, hinge slightly at the hips and grip the barbell by the plate sleeve. Raise the barbell to chest height, with your upper arm parallel to the floor at the top of the movement.&nbsp;","[""Using a landmine attachment with the barbell running at 90 degrees to either side, hinge slightly at the hips and grip the barbell by the plate sleeve. Raise the barbell to chest height, with your upper arm parallel to the floor at the top of the movement.&nbsp;""]","[]","[]","[]","wger"
"wkSlHiB","Trap press","[""Barbell"", ""Bench"", ""Dumbbell""]","[""Shoulders""]","weight_reps","[""Trapezius""]","[]","[]","Laying flat with arm pointing straight upwards, elbow fully extended, use only your shoulder to raise the weight as high as comfortable and back to rest.","[""Laying flat with arm pointing straight upwards, elbow fully extended, use only your shoulder to raise the weight as high as comfortable and back to rest.""]","[]","[]","[]","wger"
"rskHd2x","Side-laying interior rotation","[""Barbell"", ""Bench"", ""Dumbbell""]","[""Shoulders""]","weight_reps","[""Trapezius""]","[]","[]","Laying on your side and using the arm closest to the bench, maintain a 90 degree bend at the elbow and allow the weight to fall towards the ground past the bench as low as comfortable. Bring the weight up using only rotation of the shoulder to the opposing shoulder.&nbsp;","[""Laying on your side and using the arm closest to the bench, maintain a 90 degree bend at the elbow and allow the weight to fall towards the ground past the bench as low as comfortable. Bring the weight up using only rotation of the shoulder to the opposing shoulder.&nbsp;""]","[]","[]","[]","wger"
"sdkRxjS","Supine press","[""Barbell"", ""Bench""]","[""Back""]","weight_reps","[""Trapezius""]","[]","[]","Take a close grip and push perpendicular to the bench. Keep back flat.","[""Take a close grip and push perpendicular to the bench. Keep back flat.""]","[]","[]","[]","wger"
"xL7Vnj6","March or jog in place","[""none (bodyweight exercise)""]","[""Cardio""]","cardio","[""Hamstrings"", ""Calves"", ""Glutes"", ""Quads""]","[""Shoulders"", ""Biceps"", ""Obliquus externus abdominis"", ""Abs"", ""Triceps""]","[]","Low-impact cardiovascular exercise that simulates running without moving, ideal for warming up, improving endurance, or training in small spaces.","[""Low-impact cardiovascular exercise that simulates running without moving, ideal for warming up, improving endurance, or training in small spaces.""]","[]","[]","[]","wger"
"pTh7baL","Estiramiento de piernas y cadera","[""none (bodyweight exercise)""]","[""Legs""]","bodyweight","[""Hamstrings"", ""Glutes"", ""Quads""]","[""Lats""]","[]","Movimientos suaves para mejorar la flexibilidad de la parte inferior del cuerpo y liberar tensión en la cadera.","[""Movimientos suaves para mejorar la flexibilidad de la parte inferior del cuerpo y liberar tensi\u00f3n en la cadera.""]","[]","[]","[]","wger"
"9yQoZx4","Estiramiento de brazos y cuello","[""none (bodyweight exercise)""]","[""Abs""]","bodyweight","[""Shoulders"", ""Trapezius"", ""Triceps""]","[""Lats"", ""Serratus anterior""]","[]","Alivia tensiones en la parte superior del cuerpo, especialmente útil para personas con trabajo de oficina o posturas prolongadas.","[""Alivia tensiones en la parte superior del cuerpo, especialmente \u00fatil para personas con trabajo de oficina o posturas prolongadas.""]","[]","[]","[]","wger"
"of1XgjX","Respiración profunda (de pie o sentado)","[""none (bodyweight exercise)""]","[""Chest""]","bodyweight","[""Obliquus externus abdominis"", ""Abs""]","[]","[]","Técnica de respiración consciente para mejorar oxigenación, reducir el estrés y conectar con el momento presente.","[""T\u00e9cnica de respiraci\u00f3n consciente para mejorar oxigenaci\u00f3n, reducir el estr\u00e9s y conectar con el momento presente.""]","[]","[]","[]","wger"
"CeqzrCg","Meditación guiada o libre","[""none (bodyweight exercise)""]","[""Cardio""]","cardio","[]","[]","[]","Ejercicio mental de atención plena (mindfulness) que ayuda a reducir ansiedad, mejorar el enfoque y el bienestar general.","[""Ejercicio mental de atenci\u00f3n plena (mindfulness) que ayuda a reducir ansiedad, mejorar el enfoque y el bienestar general.""]","[]","[]","[]","wger"
"q7ZrmHe","Smith Machine Split Squat","[""Barbell""]","[""Legs""]","weight_reps","[""Hamstrings"", ""Quads""]","[]","[]","The ""Smith Machine Split Squat"" is a strength exercise performed on the Smith machine, ideal for targeting the legs and glutes. It involves placing one foot forward and the other back, lowering the body until the front thigh is parallel to the ground while the bar slides vertically along the machine","[""The \""Smith Machine Split Squat\"" is a strength exercise performed on the Smith machine, ideal for targeting the legs and glutes. It involves placing one foot forward and the other back, lowering the body until the front thigh is parallel to the ground while the bar slides vertically along the machine. This exercise helps improve stability, correct muscle imbalances, and reduces stress on the back, providing a safe environment for strength training.""]","[]","[]","[]","wger,musclewiki"
"h32spTJ","Pull-Ups (Neutral Grip)","[]","[""Back""]","weight_reps","[""Lats""]","[]","[]","Execution Pulling phase (concentric): Drive your&nbsp; elbows down and back , pulling your&nbsp; chest toward your hands . Keep your shoulders&nbsp; depressed and retracted &nbsp;(avoid shrugging). Focus on squeezing your&nbsp; lats and upper back &nbsp;at the top. Top position: Chin should clear or","[""Execution Pulling phase (concentric): Drive your&nbsp; elbows down and back , pulling your&nbsp; chest toward your hands . Keep your shoulders&nbsp; depressed and retracted &nbsp;(avoid shrugging). Focus on squeezing your&nbsp; lats and upper back &nbsp;at the top. Top position: Chin should clear or reach the level of your hands. Pause briefly and&nbsp; contract your lats &nbsp;hard.""]","[]","[]","[]","wger"
"TwlUkgX","Reverse Fly Standing","[""Resistance band""]","[""Shoulders""]","weight_reps","[""Shoulders"", ""Trapezius""]","[]","[]","Stand with a good posture holding a cable in each hand opposite the machine Starting with the hands in front of your chest pull the arms out to your side into the shape of a T with the elbows nearly straight Slowly release the arms forward to the start Repeat with the arms moving into the shape of a","[""Stand with a good posture holding a cable in each hand opposite the machine Starting with the hands in front of your chest pull the arms out to your side into the shape of a T with the elbows nearly straight Slowly release the arms forward to the start Repeat with the arms moving into the shape of a Y Repeat with the arms in the shape of a W Repeat with the arms in the shape of an L by your side""]","[]","[]","[]","wger"
"BvSX0yX","Horizontal Shoulder Flexion Stretch","[""none (bodyweight exercise)""]","[""Shoulders""]","bodyweight","[""Chest""]","[""Shoulders""]","[]","Raise your arm out to the side, placing your hand on a wall or doorway beside you at shoulder height Turn your body away from your arm to stretch the chest, as far as is comfortable","[""Raise your arm out to the side, placing your hand on a wall or doorway beside you at shoulder height Turn your body away from your arm to stretch the chest, as far as is comfortable""]","[]","[]","[]","wger"
"0qJHwjt","Jalon caballero unialteral","[""Dumbbell""]","[""Back""]","weight_reps","[""Brachialis"", ""Obliquus externus abdominis""]","[]","[]","Pull performed in knight's stance","[""Pull performed in knight's stance""]","[]","[]","[]","wger"
"Q7lkKnA","Dumbbell Scaption","[""Dumbbell""]","[""Shoulders""]","weight_reps","[""Trapezius""]","[""Shoulders""]","[]","Starting position: Stand upright with your feet shoulder-width apart. Hold a dumbbell in each hand with a neutral grip (palms facing each other). Keep a slight bend in your elbows, shoulders relaxed and shoulder blades pulled back. Execution: Slowly raise the dumbbells forward and slightly to the si","[""Starting position: Stand upright with your feet shoulder-width apart. Hold a dumbbell in each hand with a neutral grip (palms facing each other). Keep a slight bend in your elbows, shoulders relaxed and shoulder blades pulled back. Execution: Slowly raise the dumbbells forward and slightly to the side, at about a 30\u201345\u00b0 angle from your body (between a front raise and a lateral raise). Lift until your arms are about shoulder height (do not go overhead). Pause for a second at the top and feel the activation in your shoulders and scapular stabilizers. Lower the dumbbells back down under control to the starting position. Breathing: Inhale as you lower the dumbbells. Exhale as you lift them. Common mistakes: Using dumbbells that are too heavy (causing jerky movements). Lifting above shoulder height (puts unnecessary stress on the shoulder joint). Arching the lower back instead of keeping the movement controlled at the shoulders. Purpose of the exercise: Activates the lower trapezius, serratus anterior, and scapular stabilizers. Helps correct posture and improve shoulder balance.""]","[]","[]","[]","wger"
"nePZoEn","Leg curl with elastic","[""Resistance band""]","[""Calves""]","weight_reps","[""Calves""]","[""Hamstrings""]","[]","Standing position: Place the band under your feet in the middle of your foot and grasp it with a hammer grip.","[""Standing position: Place the band under your feet in the middle of your foot and grasp it with a hammer grip.""]","[]","[]","[]","wger"
